layer,alpha,split,compared_party_key,n_total,n_valid,n_pairs,mean_score,mean_delta,ci_low,ci_high
15,0.0,selection,CDU_CSU,57,57,57,3.3333,0.0,0.0,0.0
15,0.0,selection,GRUENE,57,57,57,3.7544,0.0,0.0,0.0
15,0.0,selection,SPD,57,57,57,3.5789,0.0,0.0,0.0
15,0.0,selection,AfD,57,57,57,3.4211,0.0,0.0,0.0
15,0.0,selection,DIE_LINKE,57,57,57,3.4737,0.0,0.0,0.0
15,0.25,selection,CDU_CSU,57,57,57,3.1579,-0.1754,-0.807,0.4912
15,0.25,selection,GRUENE,57,57,57,3.3509,-0.4035,-1.1228,0.2807
15,0.25,selection,SPD,57,57,57,3.0526,-0.5263,-1.1228,0.0531
15,0.25,selection,AfD,57,57,57,2.4035,-1.0175,-1.5965,-0.4737
15,0.25,selection,DIE_LINKE,57,57,57,3.2105,-0.2632,-0.9123,0.4035
15,0.5,selection,CDU_CSU,57,57,57,3.2982,-0.0351,-0.6667,0.5965
15,0.5,selection,GRUENE,57,57,57,3.8246,0.0702,-0.7022,0.8246
15,0.5,selection,SPD,57,57,57,3.386,-0.193,-0.8601,0.4386
15,0.5,selection,AfD,57,57,57,2.6316,-0.7895,-1.4566,-0.1579
15,0.5,selection,DIE_LINKE,57,57,57,3.1404,-0.3333,-1.0,0.3689
15,1.0,selection,CDU_CSU,57,57,57,3.3509,0.0175,-0.5439,0.6316
15,1.0,selection,GRUENE,57,57,57,3.5614,-0.193,-0.9474,0.5443
15,1.0,selection,SPD,57,57,57,3.386,-0.193,-0.7373,0.4561
15,1.0,selection,AfD,57,57,57,2.5789,-0.8421,-1.4039,-0.2982
15,1.0,selection,DIE_LINKE,57,57,57,3.4211,-0.0526,-0.6675,0.6316
15,2.0,selection,CDU_CSU,57,57,57,3.2456,-0.0877,-0.6491,0.4917
15,2.0,selection,GRUENE,57,57,57,3.4561,-0.2982,-1.0351,0.4211
15,2.0,selection,SPD,57,57,57,3.3158,-0.2632,-0.8947,0.3509
15,2.0,selection,AfD,57,57,57,2.5789,-0.8421,-1.386,-0.3333
15,2.0,selection,DIE_LINKE,57,57,57,3.386,-0.0877,-0.7368,0.5974
15,4.0,selection,CDU_CSU,57,57,57,3.1228,-0.2105,-0.7368,0.3864
15,4.0,selection,GRUENE,57,57,57,3.3684,-0.386,-1.0702,0.3158
15,4.0,selection,SPD,57,57,57,3.4211,-0.1579,-0.8075,0.5088
15,4.0,selection,AfD,57,57,57,2.4035,-1.0175,-1.614,-0.4912
15,4.0,selection,DIE_LINKE,57,57,57,3.4035,-0.0702,-0.7724,0.6846
15,8.0,selection,CDU_CSU,57,57,57,2.7018,-0.6316,-1.1228,-0.1228
15,8.0,selection,GRUENE,57,57,57,2.9649,-0.7895,-1.5789,-0.0702
15,8.0,selection,SPD,57,57,57,3.3509,-0.2281,-0.9303,0.4737
15,8.0,selection,AfD,57,57,57,2.807,-0.614,-1.1228,-0.1224
15,8.0,selection,DIE_LINKE,57,57,57,3.2105,-0.2632,-0.8956,0.3509
