layer,alpha,split,compared_party_key,n_total,n_valid,n_pairs,mean_score,mean_delta,ci_low,ci_high
5,4.0,selection,DIE_LINKE,57,57,57,2.9474,-0.6491,-1.0706,-0.2456
5,8.0,selection,CDU_CSU,57,57,57,2.6667,-0.8246,-1.2456,-0.3684
5,8.0,selection,GRUENE,57,57,57,2.7544,-0.9474,-1.5618,-0.3509
5,8.0,selection,SPD,57,57,57,2.8947,-0.6316,-1.1404,-0.1228
5,8.0,selection,AfD,57,57,57,2.6316,-1.1053,-1.6667,-0.5263
5,8.0,selection,DIE_LINKE,57,57,57,2.9825,-0.614,-1.1228,-0.1053
6,0.0,selection,CDU_CSU,57,57,57,3.4912,0.0,0.0,0.0
6,0.0,selection,GRUENE,57,57,57,3.7018,0.0,0.0,0.0
6,0.0,selection,SPD,57,57,57,3.5263,0.0,0.0,0.0
6,0.0,selection,AfD,57,57,57,3.7368,0.0,0.0,0.0
6,0.0,selection,DIE_LINKE,57,57,57,3.5965,0.0,0.0,0.0
6,0.25,selection,CDU_CSU,57,57,57,2.8421,-0.6491,-1.1404,-0.1404
6,0.25,selection,GRUENE,57,57,57,3.7018,0.0,-0.4215,0.4912
6,0.25,selection,SPD,57,57,57,3.6316,0.1053,-0.4035,0.6496
6,0.25,selection,AfD,57,57,57,3.1404,-0.5965,-1.0526,-0.1754
6,0.25,selection,DIE_LINKE,57,57,57,3.4737,-0.1228,-0.5439,0.3509
6,0.5,selection,CDU_CSU,57,57,57,2.8596,-0.6316,-1.0702,-0.1053
6,0.5,selection,GRUENE,57,57,57,3.5088,-0.193,-0.5965,0.2456
6,0.5,selection,SPD,57,57,57,3.4912,-0.0351,-0.4912,0.4561
6,0.5,selection,AfD,57,57,57,3.1579,-0.5789,-1.0526,-0.175
6,0.5,selection,DIE_LINKE,57,57,57,3.386,-0.2105,-0.6316,0.2456
6,1.0,selection,CDU_CSU,57,57,57,2.5965,-0.8947,-1.3509,-0.4732
6,1.0,selection,GRUENE,57,57,57,3.386,-0.3158,-0.7018,0.0526
6,1.0,selection,SPD,57,57,57,3.2632,-0.2632,-0.7018,0.1579
6,1.0,selection,AfD,57,57,57,2.9123,-0.8246,-1.3513,-0.3684
6,1.0,selection,DIE_LINKE,57,57,57,3.1579,-0.4386,-0.7719,-0.1053
6,2.0,selection,CDU_CSU,57,57,57,2.5965,-0.8947,-1.3684,-0.3333
6,2.0,selection,GRUENE,57,57,57,3.4561,-0.2456,-0.6667,0.2456
6,2.0,selection,SPD,57,57,57,3.386,-0.1404,-0.6667,0.4561
6,2.0,selection,AfD,57,57,57,2.8772,-0.8596,-1.3513,-0.386
6,2.0,selection,DIE_LINKE,57,57,57,3.3509,-0.2456,-0.7018,0.2456
6,4.0,selection,CDU_CSU,57,57,57,2.2281,-1.2632,-1.825,-0.7013
6,4.0,selection,GRUENE,57,57,57,3.193,-0.5088,-1.1053,0.0702
6,4.0,selection,SPD,57,57,57,2.8947,-0.6316,-1.193,-0.0877
6,4.0,selection,AfD,57,57,57,2.4561,-1.2807,-1.8947,-0.6491
6,4.0,selection,DIE_LINKE,57,57,57,2.8421,-0.7544,-1.3509,-0.1754
6,8.0,selection,CDU_CSU,57,57,57,2.0877,-1.4035,-2.0531,-0.6658
6,8.0,selection,GRUENE,57,57,57,2.5439,-1.1579,-1.8075,-0.5263
6,8.0,selection,SPD,57,57,57,2.4561,-1.0702,-1.6491,-0.4912
6,8.0,selection,AfD,57,57,57,2.2982,-1.4386,-2.1754,-0.7539
6,8.0,selection,DIE_LINKE,57,57,57,2.2807,-1.3158,-1.8947,-0.7719
7,0.0,selection,CDU_CSU,57,57,57,3.4912,0.0,0.0,0.0
7,0.0,selection,GRUENE,57,57,57,3.7018,0.0,0.0,0.0
7,0.0,selection,SPD,57,57,57,3.5263,0.0,0.0,0.0
7,0.0,selection,AfD,57,57,57,3.7368,0.0,0.0,0.0
7,0.0,selection,DIE_LINKE,57,57,57,3.5965,0.0,0.0,0.0
7,0.25,selection,CDU_CSU,57,57,57,3.2105,-0.2807,-0.7193,0.3162
7,0.25,selection,GRUENE,57,57,57,3.4737,-0.2281,-0.614,0.193
7,0.25,selection,SPD,57,57,57,3.3333,-0.193,-0.6316,0.2982
7,0.25,selection,AfD,57,57,57,3.2105,-0.5263,-1.0175,-0.1053
7,0.25,selection,DIE_LINKE,57,57,57,3.4386,-0.1579,-0.5969,0.2982
7,0.5,selection,CDU_CSU,57,57,57,3.0526,-0.4386,-0.8246,-0.0175
7,0.5,selection,GRUENE,57,57,57,3.3158,-0.386,-0.7373,-0.0351
7,0.5,selection,SPD,57,57,57,3.1404,-0.386,-0.7719,-0.0351
7,0.5,selection,AfD,57,57,57,3.2105,-0.5263,-0.9303,-0.1228
7,0.5,selection,DIE_LINKE,57,57,57,3.193,-0.4035,-0.7373,-0.0702
7,1.0,selection,CDU_CSU,57,57,57,2.8246,-0.6667,-1.0526,-0.2105
7,1.0,selection,GRUENE,57,57,57,3.1228,-0.5789,-0.9474,-0.2105
7,1.0,selection,SPD,57,57,57,3.193,-0.3333,-0.807,0.1228
7,1.0,selection,AfD,57,57,57,3.2456,-0.4912,-0.9649,0.0
7,1.0,selection,DIE_LINKE,57,57,57,3.1754,-0.4211,-0.8246,-0.0351
7,2.0,selection,CDU_CSU,57,57,57,2.8947,-0.5965,-1.018,-0.1579
7,2.0,selection,GRUENE,57,57,57,3.1579,-0.5439,-0.9478,-0.1575
7,2.0,selection,SPD,57,57,57,3.1053,-0.4211,-0.8952,0.0702
7,2.0,selection,AfD,57,57,57,3.1579,-0.5789,-1.0531,-0.1053
7,2.0,selection,DIE_LINKE,57,57,57,3.2982,-0.2982,-0.6316,0.0351
7,4.0,selection,CDU_CSU,57,57,57,2.6842,-0.807,-1.2982,-0.2456
7,4.0,selection,GRUENE,57,57,57,3.1754,-0.5263,-1.0531,0.0702
7,4.0,selection,SPD,57,57,57,3.193,-0.3333,-0.9298,0.2456
7,4.0,selection,AfD,57,57,57,2.8246,-0.9123,-1.4035,-0.4382
7,4.0,selection,DIE_LINKE,57,57,57,3.3509,-0.2456,-0.8772,0.3158
7,8.0,selection,CDU_CSU,57,57,57,2.5789,-0.9123,-1.5443,-0.2807
7,8.0,selection,GRUENE,57,57,57,2.8596,-0.8421,-1.386,-0.2276
7,8.0,selection,SPD,57,57,57,2.9298,-0.5965,-1.3158,0.0702
7,8.0,selection,AfD,57,57,57,2.7368,-1.0,-1.5443,-0.4732
7,8.0,selection,DIE_LINKE,57,57,57,3.3684,-0.2281,-0.8596,0.386
