layer,alpha,split,compared_party_key,n_total,n_valid,n_pairs,mean_score,mean_delta,ci_low,ci_high
22,0.25,selection,CDU_CSU,57,57,57,3.9649,-0.386,-0.8772,0.1232
22,0.25,selection,GRUENE,57,57,57,4.7719,-0.2456,-0.7022,0.2636
22,0.25,selection,SPD,57,57,57,4.7193,-0.7018,-1.1053,-0.3333
22,0.25,selection,AfD,57,57,57,3.1404,-0.3684,-0.7895,0.0877
22,0.25,selection,DIE_LINKE,57,57,57,4.7895,-0.386,-0.8596,0.0706
22,0.5,selection,CDU_CSU,57,57,57,4.0702,-0.2807,-0.7193,0.2456
22,0.5,selection,GRUENE,57,57,57,4.8246,-0.193,-0.6496,0.2807
22,0.5,selection,SPD,57,57,57,4.8947,-0.5263,-0.8596,-0.1579
22,0.5,selection,AfD,57,57,57,3.1404,-0.3684,-0.7548,-0.0175
22,0.5,selection,DIE_LINKE,57,57,57,4.7018,-0.4737,-0.8596,-0.0702
22,1.0,selection,CDU_CSU,57,57,57,4.1053,-0.2456,-0.6316,0.2281
22,1.0,selection,GRUENE,57,57,57,4.9123,-0.1053,-0.4741,0.3158
22,1.0,selection,SPD,57,57,57,4.7368,-0.6842,-1.018,-0.3158
22,1.0,selection,AfD,57,57,57,3.1053,-0.4035,-0.807,-0.0175
22,1.0,selection,DIE_LINKE,57,57,57,4.9649,-0.2105,-0.5439,0.2105
22,2.0,selection,CDU_CSU,57,57,57,4.1053,-0.2456,-0.614,0.2105
22,2.0,selection,GRUENE,57,57,57,4.8246,-0.193,-0.5614,0.2105
22,2.0,selection,SPD,57,57,57,4.4912,-0.9298,-1.3333,-0.5259
22,2.0,selection,AfD,57,57,57,3.0351,-0.4737,-0.8596,-0.0877
22,2.0,selection,DIE_LINKE,57,57,57,4.9123,-0.2632,-0.6842,0.1754
22,4.0,selection,CDU_CSU,57,57,57,3.8421,-0.5088,-1.1228,0.0526
22,4.0,selection,GRUENE,57,57,57,5.0526,0.0351,-0.5789,0.6842
22,4.0,selection,SPD,57,57,57,4.8246,-0.5965,-1.1404,0.0175
22,4.0,selection,AfD,57,57,57,3.2281,-0.2807,-0.8947,0.4035
22,4.0,selection,DIE_LINKE,57,57,57,4.9123,-0.2632,-0.8596,0.3333
22,8.0,selection,CDU_CSU,57,57,57,3.7544,-0.5965,-1.1404,-0.0175
22,8.0,selection,GRUENE,57,57,57,4.7193,-0.2982,-0.8246,0.2285
22,8.0,selection,SPD,57,57,57,4.5789,-0.8421,-1.386,-0.2632
22,8.0,selection,AfD,57,57,57,3.2982,-0.2105,-0.7899,0.4211
22,8.0,selection,DIE_LINKE,57,57,57,4.5439,-0.6316,-1.1057,-0.1404
24,0.0,selection,CDU_CSU,57,57,57,4.3509,0.0,0.0,0.0
24,0.0,selection,GRUENE,57,57,57,5.0175,0.0,0.0,0.0
24,0.0,selection,SPD,57,57,57,5.4211,0.0,0.0,0.0
24,0.0,selection,AfD,57,57,57,3.5088,0.0,0.0,0.0
24,0.0,selection,DIE_LINKE,57,57,57,5.1754,0.0,0.0,0.0
24,0.25,selection,CDU_CSU,57,57,57,4.2105,-0.1404,-0.4211,0.2105
24,0.25,selection,GRUENE,57,57,57,4.8246,-0.193,-0.5614,0.1754
24,0.25,selection,SPD,57,57,57,5.0,-0.4211,-0.7719,-0.0346
24,0.25,selection,AfD,57,57,57,3.0351,-0.4737,-0.9482,-0.0351
24,0.25,selection,DIE_LINKE,57,57,57,4.8421,-0.3333,-0.807,0.1057
24,0.5,selection,CDU_CSU,57,57,57,4.193,-0.1579,-0.4561,0.193
24,0.5,selection,GRUENE,57,57,57,4.7719,-0.2456,-0.6316,0.1404
24,0.5,selection,SPD,57,57,57,4.9825,-0.4386,-0.7895,-0.0526
24,0.5,selection,AfD,57,57,57,3.0351,-0.4737,-0.9482,-0.0351
24,0.5,selection,DIE_LINKE,57,57,57,4.8772,-0.2982,-0.7544,0.1579
24,1.0,selection,CDU_CSU,57,57,57,4.1754,-0.1754,-0.4912,0.1754
24,1.0,selection,GRUENE,57,57,57,4.807,-0.2105,-0.5614,0.1754
24,1.0,selection,SPD,57,57,57,4.8947,-0.5263,-0.9123,-0.1228
24,1.0,selection,AfD,57,57,57,2.9298,-0.5789,-1.0702,-0.1228
24,1.0,selection,DIE_LINKE,57,57,57,4.8947,-0.2807,-0.6842,0.1754
24,2.0,selection,CDU_CSU,57,57,57,4.1754,-0.1754,-0.4912,0.1754
24,2.0,selection,GRUENE,57,57,57,4.8421,-0.1754,-0.5088,0.2105
24,2.0,selection,SPD,57,57,57,4.9123,-0.5088,-0.8776,-0.1053
24,2.0,selection,AfD,57,57,57,2.8947,-0.614,-1.1404,-0.1579
24,2.0,selection,DIE_LINKE,57,57,57,4.9474,-0.2281,-0.6145,0.193
24,4.0,selection,CDU_CSU,57,57,57,4.1404,-0.2105,-0.6491,0.3158
24,4.0,selection,GRUENE,57,57,57,4.7368,-0.2807,-0.825,0.2456
24,4.0,selection,SPD,57,57,57,5.0877,-0.3333,-0.7193,0.1053
24,4.0,selection,AfD,57,57,57,3.193,-0.3158,-0.9303,0.3333
24,4.0,selection,DIE_LINKE,57,57,57,4.6842,-0.4912,-0.9478,0.0
24,8.0,selection,CDU_CSU,57,57,57,4.1754,-0.1754,-0.6325,0.3333
24,8.0,selection,GRUENE,57,57,57,4.7193,-0.2982,-0.8596,0.2456
24,8.0,selection,SPD,57,57,57,5.1228,-0.2982,-0.7724,0.2281
24,8.0,selection,AfD,57,57,57,3.1404,-0.3684,-0.9825,0.3158
24,8.0,selection,DIE_LINKE,57,57,57,4.614,-0.5614,-1.1579,0.0
