layer,alpha,split,compared_party_key,n_total,n_valid,n_pairs,mean_score,mean_delta,ci_low,ci_high
14,0.0,selection,DIE_LINKE,57,57,57,5.3158,0.0,0.0,0.0
14,0.25,selection,CDU_CSU,57,57,57,4.2456,-0.1228,-0.4211,0.2281
14,0.25,selection,GRUENE,57,57,57,4.9298,-0.2105,-0.5618,0.1759
14,0.25,selection,SPD,57,57,57,4.807,-0.5263,-0.9478,-0.1228
14,0.25,selection,AfD,57,57,57,3.193,-0.4386,-0.8596,0.0351
14,0.25,selection,DIE_LINKE,57,57,57,5.0526,-0.2632,-0.6842,0.1228
14,0.5,selection,CDU_CSU,57,57,57,4.3158,-0.0526,-0.386,0.3158
14,0.5,selection,GRUENE,57,57,57,4.9474,-0.193,-0.5614,0.211
14,0.5,selection,SPD,57,57,57,4.9123,-0.4211,-0.8772,0.0355
14,0.5,selection,AfD,57,57,57,3.1228,-0.5088,-1.0,0.0009
14,0.5,selection,DIE_LINKE,57,57,57,5.0702,-0.2456,-0.6667,0.1579
14,1.0,selection,CDU_CSU,57,57,57,4.2632,-0.1053,-0.4561,0.2461
14,1.0,selection,GRUENE,57,57,57,4.9123,-0.2281,-0.6316,0.2456
14,1.0,selection,SPD,57,57,57,4.8421,-0.4912,-0.9298,0.0
14,1.0,selection,AfD,57,57,57,2.9298,-0.7018,-1.2105,-0.1228
14,1.0,selection,DIE_LINKE,57,57,57,4.9649,-0.3509,-0.8421,0.0877
14,2.0,selection,CDU_CSU,57,57,57,3.8246,-0.5439,-0.9825,-0.0877
14,2.0,selection,GRUENE,57,57,57,4.9474,-0.193,-0.7368,0.3509
14,2.0,selection,SPD,57,57,57,4.4912,-0.8421,-1.3509,-0.2807
14,2.0,selection,AfD,57,57,57,3.0175,-0.614,-1.1934,0.0351
14,2.0,selection,DIE_LINKE,57,57,57,5.0,-0.3158,-0.8947,0.2461
14,4.0,selection,CDU_CSU,57,57,57,3.6667,-0.7018,-1.193,-0.2105
14,4.0,selection,GRUENE,57,57,57,4.6667,-0.4737,-1.0,0.0882
14,4.0,selection,SPD,57,57,57,4.4035,-0.9298,-1.4917,-0.3158
14,4.0,selection,AfD,57,57,57,3.0175,-0.614,-1.2982,0.0351
14,4.0,selection,DIE_LINKE,57,57,57,4.7719,-0.5439,-1.2456,0.1579
14,8.0,selection,CDU_CSU,57,57,57,3.5088,-0.8596,-1.4035,-0.3509
14,8.0,selection,GRUENE,57,57,57,4.4386,-0.7018,-1.3684,-0.0175
14,8.0,selection,SPD,57,57,57,4.2807,-1.0526,-1.6842,-0.3504
14,8.0,selection,AfD,57,57,57,3.0702,-0.5614,-1.3338,0.193
14,8.0,selection,DIE_LINKE,57,57,57,4.0,-1.3158,-2.0702,-0.5614
