layer,alpha,split,compared_party_key,n_total,n_valid,n_pairs,mean_score,mean_delta,ci_low,ci_high
30,0.0,selection,CDU_CSU,57,57,57,4.2807,0.0,0.0,0.0
30,0.0,selection,GRUENE,57,57,57,5.0175,0.0,0.0,0.0
30,0.0,selection,SPD,57,57,57,5.1404,0.0,0.0,0.0
30,0.0,selection,AfD,57,57,57,3.5789,0.0,0.0,0.0
30,0.0,selection,DIE_LINKE,57,57,57,5.2456,0.0,0.0,0.0
30,0.25,selection,CDU_CSU,57,57,57,4.2807,0.0,-0.4035,0.4386
30,0.25,selection,GRUENE,57,57,57,4.9298,-0.0877,-0.4211,0.2807
30,0.25,selection,SPD,57,57,57,4.8246,-0.3158,-0.6667,-0.0175
30,0.25,selection,AfD,57,57,57,3.193,-0.386,-0.7018,-0.0877
30,0.25,selection,DIE_LINKE,57,57,57,5.1053,-0.1404,-0.386,0.1579
30,0.5,selection,CDU_CSU,57,57,57,4.193,-0.0877,-0.4737,0.3509
30,0.5,selection,GRUENE,57,57,57,4.8421,-0.1754,-0.5614,0.193
30,0.5,selection,SPD,57,57,57,4.8596,-0.2807,-0.6667,0.1939
30,0.5,selection,AfD,57,57,57,3.0702,-0.5088,-0.8596,-0.1404
30,0.5,selection,DIE_LINKE,57,57,57,5.1053,-0.1404,-0.4561,0.2281
30,1.0,selection,CDU_CSU,57,57,57,4.2105,-0.0702,-0.4386,0.3684
30,1.0,selection,GRUENE,57,57,57,5.0702,0.0526,-0.3158,0.4211
30,1.0,selection,SPD,57,57,57,4.6667,-0.4737,-0.8772,0.0
30,1.0,selection,AfD,57,57,57,3.0175,-0.5614,-0.9478,-0.175
30,1.0,selection,DIE_LINKE,57,57,57,5.0526,-0.193,-0.4737,0.1579
30,2.0,selection,CDU_CSU,57,57,57,4.193,-0.0877,-0.4215,0.2982
30,2.0,selection,GRUENE,57,57,57,4.8772,-0.1404,-0.4737,0.1404
30,2.0,selection,SPD,57,57,57,4.5614,-0.5789,-1.0531,-0.0873
30,2.0,selection,AfD,57,57,57,3.0175,-0.5614,-0.9825,-0.1579
30,2.0,selection,DIE_LINKE,57,57,57,4.9825,-0.2632,-0.5439,0.0175
30,4.0,selection,CDU_CSU,57,57,57,4.1754,-0.1053,-0.5088,0.3158
30,4.0,selection,GRUENE,57,57,57,4.9649,-0.0526,-0.439,0.3684
30,4.0,selection,SPD,57,57,57,4.7368,-0.4035,-0.8947,0.0702
30,4.0,selection,AfD,57,57,57,3.2982,-0.2807,-0.7719,0.1583
30,4.0,selection,DIE_LINKE,57,57,57,5.0,-0.2456,-0.632,0.1754
30,8.0,selection,CDU_CSU,57,57,57,2.8596,-1.4211,-2.1053,-0.7368
30,8.0,selection,GRUENE,57,57,57,5.614,0.5965,-0.0531,1.3333
30,8.0,selection,SPD,57,57,57,4.4035,-0.7368,-1.4035,0.0351
30,8.0,selection,AfD,57,57,57,2.2281,-1.3509,-2.0706,-0.6842
30,8.0,selection,DIE_LINKE,57,57,57,4.8772,-0.3684,-1.0877,0.3864
31,0.0,selection,CDU_CSU,57,57,57,4.2807,0.0,0.0,0.0
31,0.0,selection,GRUENE,57,57,57,5.0175,0.0,0.0,0.0
31,0.0,selection,SPD,57,57,57,5.1404,0.0,0.0,0.0
31,0.0,selection,AfD,57,57,57,3.5789,0.0,0.0,0.0
31,0.0,selection,DIE_LINKE,57,57,57,5.2456,0.0,0.0,0.0
31,0.25,selection,CDU_CSU,57,57,57,3.8246,-0.4561,-0.7719,-0.1404
31,0.25,selection,GRUENE,57,57,57,4.8596,-0.1579,-0.5088,0.2456
31,0.25,selection,SPD,57,57,57,4.7719,-0.3684,-0.6491,-0.0877
31,0.25,selection,AfD,57,57,57,3.0175,-0.5614,-0.9474,-0.1404
31,0.25,selection,DIE_LINKE,57,57,57,4.8947,-0.3509,-0.6842,0.0351
31,0.5,selection,CDU_CSU,57,57,57,3.8246,-0.4561,-0.7719,-0.1404
31,0.5,selection,GRUENE,57,57,57,4.8421,-0.1754,-0.5088,0.1754
31,0.5,selection,SPD,57,57,57,4.7544,-0.386,-0.6496,-0.0877
31,0.5,selection,AfD,57,57,57,3.0351,-0.5439,-0.9474,-0.1228
31,0.5,selection,DIE_LINKE,57,57,57,4.9123,-0.3333,-0.6491,0.0175
31,1.0,selection,CDU_CSU,57,57,57,2.8772,-1.4035,-1.9478,-0.8596
31,1.0,selection,GRUENE,57,57,57,5.4912,0.4737,-0.1404,1.1583
31,1.0,selection,SPD,57,57,57,4.1579,-0.9825,-1.614,-0.2632
31,1.0,selection,AfD,57,57,57,1.8772,-1.7018,-2.4386,-1.0346
31,1.0,selection,DIE_LINKE,57,57,57,4.5614,-0.6842,-1.3513,0.018
31,2.0,selection,CDU_CSU,57,57,57,2.7719,-1.5088,-2.1404,-0.9474
31,2.0,selection,GRUENE,57,57,57,5.3684,0.3509,-0.2456,1.1404
31,2.0,selection,SPD,57,57,57,4.0526,-1.0877,-1.7373,-0.368
31,2.0,selection,AfD,57,57,57,1.9649,-1.614,-2.3684,-0.911
31,2.0,selection,DIE_LINKE,57,57,57,4.5614,-0.6842,-1.3513,0.0886
31,4.0,selection,CDU_CSU,57,57,57,2.5789,-1.7018,-2.386,-1.0702
31,4.0,selection,GRUENE,57,57,57,5.2982,0.2807,-0.3338,1.1053
31,4.0,selection,SPD,57,57,57,4.0175,-1.1228,-1.8596,-0.3333
31,4.0,selection,AfD,57,57,57,1.9825,-1.5965,-2.3684,-0.8241
31,4.0,selection,DIE_LINKE,57,57,57,4.4737,-0.7719,-1.4912,0.0351
31,8.0,selection,CDU_CSU,57,57,57,2.5789,-1.7018,-2.386,-1.0702
31,8.0,selection,GRUENE,57,57,57,5.2982,0.2807,-0.3509,1.1228
31,8.0,selection,SPD,57,57,57,4.0175,-1.1228,-1.8596,-0.3333
31,8.0,selection,AfD,57,57,57,1.9825,-1.5965,-2.3684,-0.8241
31,8.0,selection,DIE_LINKE,57,57,57,4.5789,-0.6667,-1.3158,0.0877
